Mic1,Mic2,Mic3,time
965,1350,987,2022-05-05T00:23:00
990,1543,865,2022-05-05T00:24:00
996,1242,835,2022-05-05T00:25:00
1209,1208,1484,2022-05-05T00:26:00
1070,1327,1199,2022-05-05T00:27:00
1188,1337,991,2022-05-05T00:28:00
974,1220,1083,2022-05-05T00:29:00
1192,1322,1224,2022-05-05T00:30:00
1032,1302,1181,2022-05-05T00:31:00
1044,1320,978,2022-05-05T00:32:00
1109,1472,1625,2022-05-05T00:33:00
1246,1274,1144,2022-05-05T00:34:00
1110,1380,938,2022-05-05T00:35:00
869,1396,1133,2022-05-05T00:36:00
1077,1342,1326,2022-05-05T00:37:00
915,1473,1154,2022-05-05T00:38:00
1270,1369,1076,2022-05-05T00:39:00
1137,1216,1376,2022-05-05T00:40:00
1232,1328,1364,2022-05-05T00:41:00
1144,1271,1164,2022-05-05T00:42:00
990,1275,983,2022-05-05T00:43:00
1128,1494,1054,2022-05-05T00:44:00
1099,1417,1017,2022-05-05T00:45:00
1039,1308,949,2022-05-05T00:46:00
1090,1227,1045,2022-05-05T00:47:00
1090,1324,1260,2022-05-05T00:48:00
954,1337,1074,2022-05-05T00:49:00
1217,1332,1287,2022-05-05T00:50:00
1165,1522,1387,2022-05-05T00:51:00
1225,1261,2231,2022-05-05T00:52:00
1153,1367,1843,2022-05-05T00:53:00
1205,1205,1309,2022-05-05T00:54:00
1096,1457,1787,2022-05-05T00:55:00
1062,1220,1873,2022-05-05T00:56:00
1176,1198,1700,2022-05-05T00:57:00
1128,1417,1244,2022-05-05T00:58:00
1203,1292,1274,2022-05-05T00:59:00
1042,1395,1085,2022-05-05T01:00:00
1282,1449,1023,2022-05-05T01:01:00
1119,1352,1147,2022-05-05T01:02:00
1029,1163,1374,2022-05-05T01:03:00
1146,1178,1021,2022-05-05T01:04:00
1005,1405,1204,2022-05-05T01:05:00
1053,1297,1304,2022-05-05T01:06:00
1146,1292,1318,2022-05-05T01:07:00
922,1372,1090,2022-05-05T01:08:00
1099,1363,1029,2022-05-05T01:09:00
1159,1280,1282,2022-05-05T01:10:00
1256,1214,1309,2022-05-05T01:11:00
1056,1282,1230,2022-05-05T01:12:00
1150,1200,1009,2022-05-05T01:13:00
1309,1445,1014,2022-05-05T01:14:00
1226,1473,1005,2022-05-05T01:15:00
1200,1409,1060,2022-05-05T01:16:00
1379,1191,1128,2022-05-05T01:17:00
1221,1174,1133,2022-05-05T01:18:00
1221,1246,875,2022-05-05T01:19:00
1313,1393,997,2022-05-05T01:20:00
1187,1379,1241,2022-05-05T01:21:00
1278,1295,1009,2022-05-05T01:22:00
1161,1346,1243,2022-05-05T01:23:00
1276,1236,1090,2022-05-05T01:24:00
1093,1419,964,2022-05-05T01:25:00
1286,1343,1121,2022-05-05T01:26:00
1175,1379,1226,2022-05-05T01:27:00
1280,1424,1243,2022-05-05T01:28:00
1199,1419,1159,2022-05-05T01:29:00
1250,1286,1162,2022-05-05T01:30:00
1139,1164,982,2022-05-05T01:31:00
1301,1216,1198,2022-05-05T01:32:00
1292,1233,870,2022-05-05T01:33:00
1315,1335,1129,2022-05-05T01:34:00
1443,1144,1095,2022-05-05T01:35:00
997,1108,1210,2022-05-05T01:36:00
1184,1329,1224,2022-05-05T01:37:00
990,1283,1276,2022-05-05T01:38:00
1181,1353,1208,2022-05-05T01:39:00
1274,1246,1178,2022-05-05T01:40:00
1104,1282,1183,2022-05-05T01:41:00
1103,1570,1245,2022-05-05T01:42:00
1078,1305,1044,2022-05-05T01:43:00
1087,1248,1047,2022-05-05T01:44:00
950,1349,1142,2022-05-05T01:45:00
1087,1394,1287,2022-05-05T01:46:00
1116,1324,885,2022-05-05T01:47:00
1254,1413,1271,2022-05-05T01:48:00
1047,1529,874,2022-05-05T01:49:00
904,1470,1064,2022-05-05T01:50:00
1146,1395,1066,2022-05-05T01:51:00
1157,1621,1288,2022-05-05T01:52:00
1083,1525,1129,2022-05-05T01:53:00
1039,1626,935,2022-05-05T01:54:00
1263,1566,1302,2022-05-05T01:55:00
1075,1579,1142,2022-05-05T01:56:00
973,1738,877,2022-05-05T01:57:00
1242,1337,996,2022-05-05T01:58:00
986,1511,1202,2022-05-05T01:59:00
995,1587,1098,2022-05-05T02:00:00
981,1674,1230,2022-05-05T02:01:00
1225,1476,1126,2022-05-05T02:02:00
940,1836,1231,2022-05-05T02:03:00
1320,1557,1066,2022-05-05T02:04:00
1387,1381,1099,2022-05-05T02:05:00
1239,1578,979,2022-05-05T02:06:00
1251,1547,999,2022-05-05T02:07:00
1323,1440,1065,2022-05-05T02:08:00
1276,1280,1179,2022-05-05T02:09:00
971,1131,996,2022-05-05T02:10:00
967,1358,920,2022-05-05T02:11:00
1217,1325,851,2022-05-05T02:12:00
1314,1203,1002,2022-05-05T02:13:00
1115,998,1165,2022-05-05T02:14:00
1397,1283,1094,2022-05-05T02:15:00
1146,1291,1164,2022-05-05T02:16:00
1029,1301,914,2022-05-05T02:17:00
1072,1322,1053,2022-05-05T02:18:00
1170,1165,1127,2022-05-05T02:19:00
951,1350,1091,2022-05-05T02:20:00
958,1335,1005,2022-05-05T02:21:00
1120,1993,1038,2022-05-05T02:22:00
1158,1262,1182,2022-05-05T02:23:00
1220,1247,1084,2022-05-05T02:24:00
1085,1265,1212,2022-05-05T02:25:00
901,1359,1129,2022-05-05T02:26:00
935,1283,1151,2022-05-05T02:27:00
1052,1319,1339,2022-05-05T02:28:00
1243,1295,1056,2022-05-05T02:29:00
1248,1359,1137,2022-05-05T02:30:00
1237,1264,1208,2022-05-05T02:31:00
1139,1010,1321,2022-05-05T02:32:00
998,1297,1023,2022-05-05T02:33:00
1198,1405,1096,2022-05-05T02:34:00
1155,1376,1532,2022-05-05T02:35:00
1130,1290,1195,2022-05-05T02:36:00
1034,1451,1262,2022-05-05T02:37:00
1116,1171,1012,2022-05-05T02:38:00
1194,1320,1011,2022-05-05T02:39:00
1229,1354,1156,2022-05-05T02:40:00
1061,1317,1018,2022-05-05T02:41:00
985,1558,1418,2022-05-05T02:42:00
1190,1524,1366,2022-05-05T02:43:00
1032,1405,1385,2022-05-05T02:44:00
1139,1331,1200,2022-05-05T02:45:00
1094,1562,1253,2022-05-05T02:46:00
982,1296,802,2022-05-05T02:47:00
1100,1258,1188,2022-05-05T02:48:00
1069,1429,1140,2022-05-05T02:49:00
1112,1586,1086,2022-05-05T02:50:00
1228,1351,1018,2022-05-05T02:51:00
997,1403,1052,2022-05-05T02:52:00
1024,1336,1330,2022-05-05T02:53:00
1201,1485,1170,2022-05-05T02:54:00
1106,1534,1348,2022-05-05T02:55:00
1004,1250,1111,2022-05-05T02:56:00
1193,1116,1022,2022-05-05T02:57:00
991,1140,1090,2022-05-05T02:58:00
1180,1280,1010,2022-05-05T02:59:00
1025,1176,1005,2022-05-05T03:00:00
1325,1330,1051,2022-05-05T03:01:00
1152,1123,920,2022-05-05T03:02:00
1345,1185,1270,2022-05-05T03:03:00
1038,1459,993,2022-05-05T03:04:00
1068,1318,1018,2022-05-05T03:05:00
1194,1081,1131,2022-05-05T03:06:00
1065,1359,1249,2022-05-05T03:07:00
1114,1291,1273,2022-05-05T03:08:00
991,1085,1211,2022-05-05T03:09:00
1214,1440,1261,2022-05-05T03:10:00
1063,1379,1045,2022-05-05T03:11:00
1178,1330,1129,2022-05-05T03:12:00
1173,1307,1190,2022-05-05T03:13:00
1148,1547,1339,2022-05-05T03:14:00
1080,1476,1249,2022-05-05T03:15:00
1066,1654,1044,2022-05-05T03:16:00
1330,1353,1188,2022-05-05T03:17:00
1221,1399,1143,2022-05-05T03:18:00
1135,1494,1108,2022-05-05T03:19:00
1015,1488,1114,2022-05-05T03:20:00
1026,1307,1294,2022-05-05T03:21:00
1131,1383,1202,2022-05-05T03:22:00
1098,1528,1276,2022-05-05T03:23:00
1277,1298,1085,2022-05-05T03:24:00
1202,1297,1003,2022-05-05T03:25:00
1295,1591,904,2022-05-05T03:26:00
1246,1198,949,2022-05-05T03:27:00
1089,1559,1025,2022-05-05T03:28:00
1189,1314,1096,2022-05-05T03:29:00
1319,1429,979,2022-05-05T03:30:00
1156,1699,1060,2022-05-05T03:31:00
1019,1350,982,2022-05-05T03:32:00
1063,1299,1017,2022-05-05T03:33:00
1081,1715,1007,2022-05-05T03:34:00
1070,1443,1132,2022-05-05T03:35:00
1075,1451,1196,2022-05-05T03:36:00
1024,1425,992,2022-05-05T03:37:00
999,1486,812,2022-05-05T03:38:00
1395,1541,1140,2022-05-05T03:39:00
1197,1451,1022,2022-05-05T03:40:00
1294,1467,977,2022-05-05T03:41:00
1133,1571,974,2022-05-05T03:42:00
962,1457,1636,2022-05-05T03:43:00
1076,1264,1370,2022-05-05T03:44:00
986,1383,1098,2022-05-05T03:45:00
1053,1526,1432,2022-05-05T03:46:00
1075,1402,1371,2022-05-05T03:47:00
1094,1583,1644,2022-05-05T03:48:00
1170,1523,1254,2022-05-05T03:49:00
1139,1318,1555,2022-05-05T03:50:00
923,1261,1112,2022-05-05T03:51:00
1246,1354,1126,2022-05-05T03:52:00
1197,1560,1086,2022-05-05T03:53:00
1077,1460,1159,2022-05-05T03:54:00
1240,1537,1027,2022-05-05T03:55:00
1275,1309,1210,2022-05-05T03:56:00
1250,1570,1024,2022-05-05T03:57:00
958,1497,1225,2022-05-05T03:58:00
1119,1495,1075,2022-05-05T03:59:00
1065,1491,830,2022-05-05T04:00:00
1225,1639,1061,2022-05-05T04:01:00
1067,1816,1051,2022-05-05T04:02:00
1344,1424,1050,2022-05-05T04:03:00
1224,1605,1119,2022-05-05T04:04:00
1092,1481,951,2022-05-05T04:05:00
1263,1361,1060,2022-05-05T04:06:00
1302,1418,1178,2022-05-05T04:07:00
1071,1622,1114,2022-05-05T04:08:00
1138,1501,1089,2022-05-05T04:09:00
1134,1553,1265,2022-05-05T04:10:00
1084,1281,1081,2022-05-05T04:11:00
1372,1548,1008,2022-05-05T04:12:00
1033,1560,1268,2022-05-05T04:13:00
1150,1485,1237,2022-05-05T04:14:00
1155,1546,1180,2022-05-05T04:15:00
1099,1404,1037,2022-05-05T04:16:00
1151,1240,1088,2022-05-05T04:17:00
1065,1440,1147,2022-05-05T04:18:00
1082,1514,1273,2022-05-05T04:19:00
1440,1557,1172,2022-05-05T04:20:00
1060,1486,1138,2022-05-05T04:21:00
1109,1790,1243,2022-05-05T04:22:00
972,1443,1002,2022-05-05T04:23:00
1211,1179,1073,2022-05-05T04:24:00
1152,1755,801,2022-05-05T04:25:00
1134,1521,934,2022-05-05T04:26:00
1043,1686,940,2022-05-05T04:27:00
1076,1577,1328,2022-05-05T04:28:00
1008,1752,1253,2022-05-05T04:29:00
1027,1598,1041,2022-05-05T04:30:00
1251,1409,1202,2022-05-05T04:31:00
1128,1470,1143,2022-05-05T04:32:00
1124,1349,930,2022-05-05T04:33:00
1083,1320,903,2022-05-05T04:34:00
1141,1323,1249,2022-05-05T04:35:00
988,1437,1184,2022-05-05T04:36:00
1160,1462,1129,2022-05-05T04:37:00
1222,1568,1285,2022-05-05T04:38:00
1072,1289,1181,2022-05-05T04:39:00
1138,1480,1111,2022-05-05T04:40:00
1361,1761,1129,2022-05-05T04:41:00
1161,1390,1046,2022-05-05T04:42:00
1141,1383,1549,2022-05-05T04:43:00
1138,1570,1361,2022-05-05T04:44:00
1116,1590,1083,2022-05-05T04:45:00
1205,1383,1110,2022-05-05T04:46:00
1080,1384,987,2022-05-05T04:47:00
1070,1747,1205,2022-05-05T04:48:00
1166,1930,1142,2022-05-05T04:49:00
1128,1670,1035,2022-05-05T04:50:00
1107,1500,1344,2022-05-05T04:51:00
1229,1324,1017,2022-05-05T04:52:00
1568,1253,1261,2022-05-05T04:53:00
1271,1483,972,2022-05-05T04:54:00
1372,1447,945,2022-05-05T04:55:00
1287,1157,1205,2022-05-05T04:56:00
1195,1311,984,2022-05-05T04:57:00
1087,1520,1065,2022-05-05T04:58:00
1146,1777,1109,2022-05-05T04:59:00
958,1213,922,2022-05-05T05:00:00
1140,1160,893,2022-05-05T05:01:00
1092,1581,973,2022-05-05T05:02:00
1346,1779,1047,2022-05-05T05:03:00
1155,1505,941,2022-05-05T05:04:00
1159,1121,860,2022-05-05T05:05:00
1200,1312,1000,2022-05-05T05:06:00
911,1289,1328,2022-05-05T05:07:00
1056,1490,1086,2022-05-05T05:08:00
1254,1371,1282,2022-05-05T05:09:00
1220,1188,1309,2022-05-05T05:10:00
998,1585,1074,2022-05-05T05:11:00
1139,1652,1219,2022-05-05T05:12:00
1085,1559,1031,2022-05-05T05:13:00
1180,1256,894,2022-05-05T05:14:00
1175,1605,932,2022-05-05T05:15:00
1154,1647,2330,2022-05-05T05:16:00
1076,1494,2099,2022-05-05T05:17:00
921,1300,1685,2022-05-05T05:18:00
1282,1254,1234,2022-05-05T05:19:00
1129,1670,1136,2022-05-05T05:20:00
995,1121,1432,2022-05-05T05:21:00
1113,1303,1102,2022-05-05T05:22:00
1071,1664,1144,2022-05-05T05:23:00
1009,1358,1057,2022-05-05T05:24:00
1146,1724,1297,2022-05-05T05:25:00
1038,1319,1078,2022-05-05T05:26:00
1022,1506,1117,2022-05-05T05:27:00
1253,1674,1347,2022-05-05T05:28:00
913,1031,825,2022-05-05T05:29:00
1060,1298,1288,2022-05-05T05:30:00
1063,1367,1183,2022-05-05T05:31:00
1228,1486,1210,2022-05-05T05:32:00
1119,1279,1420,2022-05-05T05:33:00
1180,1202,1121,2022-05-05T05:34:00
1265,1274,1205,2022-05-05T05:35:00
1028,1368,1292,2022-05-05T05:36:00
1181,1410,1154,2022-05-05T05:37:00
1131,1299,1046,2022-05-05T05:38:00
1244,879,1599,2022-05-05T05:39:00
1129,1150,1209,2022-05-05T05:40:00
1152,1183,1358,2022-05-05T05:41:00
1240,1381,1127,2022-05-05T05:42:00
1058,1240,1253,2022-05-05T05:43:00
986,1176,1123,2022-05-05T05:44:00
1091,1545,1172,2022-05-05T05:45:00
1186,1181,1162,2022-05-05T05:46:00
1096,1461,1505,2022-05-05T05:47:00
1089,1452,1568,2022-05-05T05:48:00
1105,1370,1169,2022-05-05T05:49:00
1082,1401,1014,2022-05-05T05:50:00
1015,1151,1157,2022-05-05T05:51:00
1225,1130,1216,2022-05-05T05:52:00
1296,1353,1154,2022-05-05T05:53:00
1303,1139,1047,2022-05-05T05:54:00
1368,1398,1006,2022-05-05T05:55:00
1158,1446,1239,2022-05-05T05:56:00
1163,1199,1276,2022-05-05T05:57:00
1157,1083,1336,2022-05-05T05:58:00
957,1146,1313,2022-05-05T05:59:00
1020,1341,1136,2022-05-05T06:00:00
1048,1432,1392,2022-05-05T06:01:00
1038,1162,1372,2022-05-05T06:02:00
1076,1496,1467,2022-05-05T06:03:00
1220,1067,1422,2022-05-05T06:04:00
1250,1173,1395,2022-05-05T06:05:00
1106,1224,1432,2022-05-05T06:06:00
1028,1305,1404,2022-05-05T06:07:00
1316,1424,1423,2022-05-05T06:08:00
1148,1349,1034,2022-05-05T06:09:00
1185,1366,1111,2022-05-05T06:10:00
1012,1209,1069,2022-05-05T06:11:00
1317,1417,1339,2022-05-05T06:12:00
967,1301,1148,2022-05-05T06:13:00
1181,1224,1261,2022-05-05T06:14:00
1097,1335,1599,2022-05-05T06:15:00
1150,1453,1161,2022-05-05T06:16:00
1089,1355,962,2022-05-05T06:17:00
966,1239,857,2022-05-05T06:18:00
1146,1217,1127,2022-05-05T06:19:00
1170,1416,1369,2022-05-05T06:20:00
967,1453,1461,2022-05-05T06:21:00
1217,1405,1366,2022-05-05T06:22:00
1252,1477,1218,2022-05-05T06:23:00
948,1582,965,2022-05-05T06:24:00
1234,1274,1294,2022-05-05T06:25:00
1209,1369,1591,2022-05-05T06:26:00
1421,1417,1122,2022-05-05T06:27:00
1140,1492,1155,2022-05-05T06:28:00
1179,1292,1082,2022-05-05T06:29:00
1207,1503,1117,2022-05-05T06:30:00
1211,1733,911,2022-05-05T06:31:00
1403,1557,1066,2022-05-05T06:32:00
1091,1270,1053,2022-05-05T06:33:00
951,1238,1066,2022-05-05T06:34:00
1078,1434,956,2022-05-05T06:35:00
1233,1454,1107,2022-05-05T06:36:00
1081,1383,1047,2022-05-05T06:37:00
1184,1409,890,2022-05-05T06:38:00
1015,1252,1032,2022-05-05T06:39:00
1135,1654,945,2022-05-05T06:40:00
1302,1516,950,2022-05-05T06:41:00
1241,1301,1144,2022-05-05T06:42:00
1046,1504,842,2022-05-05T06:43:00
1085,925,984,2022-05-05T06:44:00
1018,1379,1019,2022-05-05T06:45:00
996,1324,1106,2022-05-05T06:46:00
1244,1325,1281,2022-05-05T06:47:00
1072,1479,1099,2022-05-05T06:48:00
1221,1200,704,2022-05-05T06:49:00
1149,1428,899,2022-05-05T06:50:00
1113,1236,861,2022-05-05T06:51:00
1026,1367,1142,2022-05-05T06:52:00
1131,1447,1249,2022-05-05T06:53:00
1139,1281,1061,2022-05-05T06:54:00
1139,1659,911,2022-05-05T06:55:00
1133,1322,845,2022-05-05T06:56:00
1184,1367,812,2022-05-05T06:57:00
1116,1731,1024,2022-05-05T06:58:00
1112,1382,1169,2022-05-05T06:59:00
1380,1360,890,2022-05-05T07:00:00
1004,1260,1128,2022-05-05T07:01:00
1186,1165,1113,2022-05-05T07:02:00
1231,1211,941,2022-05-05T07:03:00
1078,1083,842,2022-05-05T07:04:00
1001,1230,1122,2022-05-05T07:05:00
1112,1363,1272,2022-05-05T07:06:00
1191,1496,1066,2022-05-05T07:07:00
1355,1158,970,2022-05-05T07:08:00
1156,1294,932,2022-05-05T07:09:00
1023,1235,1118,2022-05-05T07:10:00
1140,1447,1018,2022-05-05T07:11:00
965,1542,1102,2022-05-05T07:12:00
1039,1289,1003,2022-05-05T07:13:00
1075,1098,1334,2022-05-05T07:14:00
889,1176,1168,2022-05-05T07:15:00
1169,1253,1129,2022-05-05T07:16:00
1125,1169,1234,2022-05-05T07:17:00
1096,1159,1036,2022-05-05T07:18:00
1117,1399,1301,2022-05-05T07:19:00
1216,1267,1469,2022-05-05T07:20:00
1100,1100,1335,2022-05-05T07:21:00
1161,1264,1116,2022-05-05T07:22:00
1005,1247,1321,2022-05-05T07:23:00
1089,1289,1311,2022-05-05T07:24:00
1208,1362,1131,2022-05-05T07:25:00
1130,1487,962,2022-05-05T07:26:00
1131,1562,1056,2022-05-05T07:27:00
1139,1244,1217,2022-05-05T07:28:00
1164,1312,1126,2022-05-05T07:29:00
1182,1165,1072,2022-05-05T07:30:00
1161,1519,824,2022-05-05T07:31:00
1075,1609,943,2022-05-05T07:32:00
912,1355,1066,2022-05-05T07:33:00
1044,1146,950,2022-05-05T07:34:00
1280,1156,1074,2022-05-05T07:35:00
1127,1437,1283,2022-05-05T07:36:00
1257,1068,929,2022-05-05T07:37:00
1218,1410,1128,2022-05-05T07:38:00
970,1328,1215,2022-05-05T07:39:00
1064,1348,1192,2022-05-05T07:40:00
1159,1553,1367,2022-05-05T07:41:00
1049,1314,1181,2022-05-05T07:42:00
1108,1322,823,2022-05-05T07:43:00
1084,1192,1394,2022-05-05T07:44:00
1155,1254,1167,2022-05-05T07:45:00
1200,1340,1377,2022-05-05T07:46:00
1360,1305,1291,2022-05-05T07:47:00
1388,1400,1203,2022-05-05T07:48:00
1271,1344,1264,2022-05-05T07:49:00
1282,1417,1167,2022-05-05T07:50:00
1194,1391,1443,2022-05-05T07:51:00
1205,1290,1242,2022-05-05T07:52:00
1172,1499,1135,2022-05-05T07:53:00
1073,1738,1514,2022-05-05T07:54:00
1336,1508,1470,2022-05-05T07:55:00
1365,1495,1469,2022-05-05T07:56:00
1219,1598,1239,2022-05-05T07:57:00
1084,1388,1107,2022-05-05T07:58:00
1165,1434,1248,2022-05-05T07:59:00
1371,1251,1201,2022-05-05T08:00:00
1022,1344,1242,2022-05-05T08:01:00
1025,1417,1273,2022-05-05T08:02:00
1196,1390,1325,2022-05-05T08:03:00
1028,1523,1113,2022-05-05T08:04:00
1153,1516,1489,2022-05-05T08:05:00
1225,1621,1246,2022-05-05T08:06:00
1106,1704,1191,2022-05-05T08:07:00
1312,1543,1205,2022-05-05T08:08:00
1086,1526,988,2022-05-05T08:09:00
1219,1379,984,2022-05-05T08:10:00
1168,1343,1215,2022-05-05T08:11:00
1294,1468,1514,2022-05-05T08:12:00
1224,1354,1268,2022-05-05T08:13:00
1327,1249,1298,2022-05-05T08:14:00
1099,1236,1124,2022-05-05T08:15:00
1179,1277,969,2022-05-05T08:16:00
1107,1523,1122,2022-05-05T08:17:00
1156,1319,1406,2022-05-05T08:18:00
1284,1148,1454,2022-05-05T08:19:00
1076,1352,1121,2022-05-05T08:20:00
1254,1592,1087,2022-05-05T08:21:00
1254,1280,1351,2022-05-05T08:22:00
935,1409,1434,2022-05-05T08:23:00
1251,1009,1173,2022-05-05T08:24:00
1069,1275,1157,2022-05-05T08:25:00
1116,1464,1078,2022-05-05T08:26:00
968,1025,1304,2022-05-05T08:27:00
887,1307,1060,2022-05-05T08:28:00
1224,1015,1290,2022-05-05T08:29:00
1154,1118,941,2022-05-05T08:30:00
1180,964,1126,2022-05-05T08:31:00
1286,1274,1331,2022-05-05T08:32:00
994,1294,1250,2022-05-05T08:33:00
903,1577,1505,2022-05-05T08:34:00
1019,1359,1344,2022-05-05T08:35:00
1040,1215,1272,2022-05-05T08:36:00
1020,1345,1225,2022-05-05T08:37:00
1134,1148,994,2022-05-05T08:38:00
1256,1398,1337,2022-05-05T08:39:00
1205,1537,1160,2022-05-05T08:40:00
1167,1386,1188,2022-05-05T08:41:00
1089,1094,1463,2022-05-05T08:42:00
1151,1582,1649,2022-05-05T08:43:00
901,1408,1434,2022-05-05T08:44:00
1202,1361,1518,2022-05-05T08:45:00
1079,1669,1194,2022-05-05T08:46:00
1046,1415,1209,2022-05-05T08:47:00
1194,1156,1524,2022-05-05T08:48:00
1050,1298,1122,2022-05-05T08:49:00
813,1171,1450,2022-05-05T08:50:00
1026,1262,1100,2022-05-05T08:51:00
888,1210,1433,2022-05-05T08:52:00
852,1152,1328,2022-05-05T08:53:00
1016,1176,1192,2022-05-05T08:54:00
1054,1078,1206,2022-05-05T08:55:00
1110,912,1333,2022-05-05T08:56:00
1155,1148,1561,2022-05-05T08:57:00
1067,1043,1715,2022-05-05T08:58:00
991,1302,1361,2022-05-05T08:59:00
1124,1273,1596,2022-05-05T09:00:00
918,1290,1358,2022-05-05T09:01:00
909,1525,1369,2022-05-05T09:02:00
1002,1014,1785,2022-05-05T09:03:00
987,1231,1269,2022-05-05T09:04:00
974,945,1164,2022-05-05T09:05:00
1025,1194,1413,2022-05-05T09:06:00
1141,1209,1524,2022-05-05T09:07:00
1006,1271,1382,2022-05-05T09:08:00
1119,1110,1541,2022-05-05T09:09:00
973,1317,1477,2022-05-05T09:10:00
888,1231,1406,2022-05-05T09:11:00
952,1457,1508,2022-05-05T09:12:00
1047,1227,1304,2022-05-05T09:13:00
1187,1117,1449,2022-05-05T09:14:00
1189,1321,1214,2022-05-05T09:15:00
1304,898,1163,2022-05-05T09:16:00
1355,1273,1491,2022-05-05T09:17:00
1392,1214,1300,2022-05-05T09:18:00
1298,1068,1118,2022-05-05T09:19:00
1632,1179,1145,2022-05-05T09:20:00
1218,1286,1241,2022-05-05T09:21:00
1398,1252,1308,2022-05-05T09:22:00
1221,1224,1356,2022-05-05T09:23:00
1184,1331,1182,2022-05-05T09:24:00
1143,1157,1291,2022-05-05T09:25:00
1361,1070,1146,2022-05-05T09:26:00
1198,1091,1420,2022-05-05T09:27:00
1264,1137,1253,2022-05-05T09:28:00
1103,1123,1202,2022-05-05T09:29:00
1302,1153,1105,2022-05-05T09:30:00
1209,1182,1209,2022-05-05T09:31:00
1032,1056,1325,2022-05-05T09:32:00
998,1260,1403,2022-05-05T09:33:00
1284,1150,1318,2022-05-05T09:34:00
1205,1145,1240,2022-05-05T09:35:00
1255,1190,1077,2022-05-05T09:36:00
1285,1014,1189,2022-05-05T09:37:00
1128,1215,1304,2022-05-05T09:38:00
1325,1278,1244,2022-05-05T09:39:00
1167,1441,1157,2022-05-05T09:40:00
1084,1235,1331,2022-05-05T09:41:00
1182,1188,1063,2022-05-05T09:42:00
1030,1173,1364,2022-05-05T09:43:00
942,1154,1337,2022-05-05T09:44:00
1214,979,1257,2022-05-05T09:45:00
1161,1373,1407,2022-05-05T09:46:00
984,1295,1413,2022-05-05T09:47:00
1058,1151,1268,2022-05-05T09:48:00
1140,1218,1299,2022-05-05T09:49:00
1263,1167,1246,2022-05-05T09:50:00
1258,987,1089,2022-05-05T09:51:00
1165,1135,1152,2022-05-05T09:52:00
896,1038,1129,2022-05-05T09:53:00
1097,1458,1070,2022-05-05T09:54:00
1073,1377,1171,2022-05-05T09:55:00
1207,1337,1145,2022-05-05T09:56:00
1093,1491,1504,2022-05-05T09:57:00
1132,904,1899,2022-05-05T09:58:00
1314,1105,1150,2022-05-05T09:59:00
1146,1160,1201,2022-05-05T10:00:00
1077,1018,1141,2022-05-05T10:01:00
1346,1135,1055,2022-05-05T10:02:00
1306,1377,940,2022-05-05T10:03:00
1150,1228,1076,2022-05-05T10:04:00
1228,997,1329,2022-05-05T10:05:00
1113,1097,1248,2022-05-05T10:06:00
1356,1235,1218,2022-05-05T10:07:00
1112,1089,1105,2022-05-05T10:08:00
1217,1385,1254,2022-05-05T10:09:00
1261,1318,1437,2022-05-05T10:10:00
1109,1172,1065,2022-05-05T10:11:00
934,907,1345,2022-05-05T10:12:00
1060,1045,1244,2022-05-05T10:13:00
1136,1205,1212,2022-05-05T10:14:00
1184,1053,1162,2022-05-05T10:15:00
1091,1042,1131,2022-05-05T10:16:00
1127,1099,1268,2022-05-05T10:17:00
1054,1580,1260,2022-05-05T10:18:00
1195,1131,1234,2022-05-05T10:19:00
1276,943,1335,2022-05-05T10:20:00
1285,1208,1449,2022-05-05T10:21:00
1094,1308,1298,2022-05-05T10:22:00
1018,1088,1310,2022-05-05T10:23:00
1043,1447,1370,2022-05-05T10:24:00
965,1263,1458,2022-05-05T10:25:00
1054,1317,1250,2022-05-05T10:26:00
1212,1350,1270,2022-05-05T10:27:00
1227,1171,1239,2022-05-05T10:28:00
891,1364,1168,2022-05-05T10:29:00
1169,1304,1440,2022-05-05T10:30:00
1015,1142,1375,2022-05-05T10:31:00
1204,1322,1240,2022-05-05T10:32:00
1022,1544,1389,2022-05-05T10:33:00
1149,1301,1184,2022-05-05T10:34:00
1134,1135,1372,2022-05-05T10:35:00
1165,1439,1852,2022-05-05T10:36:00
927,1216,1483,2022-05-05T10:37:00
1050,1148,1394,2022-05-05T10:38:00
1191,1311,1900,2022-05-05T10:39:00
997,1228,1353,2022-05-05T10:40:00
1151,1340,1059,2022-05-05T10:41:00
1103,1206,1512,2022-05-05T10:42:00
945,1267,1030,2022-05-05T10:43:00
1103,1523,1318,2022-05-05T10:44:00
1106,1230,1323,2022-05-05T10:45:00
1102,1283,1220,2022-05-05T10:46:00
1062,1530,1240,2022-05-05T10:47:00
1224,1474,1378,2022-05-05T10:48:00
1113,1588,1306,2022-05-05T10:49:00
1204,1424,1381,2022-05-05T10:50:00
1149,1403,1199,2022-05-05T10:51:00
1000,1340,1203,2022-05-05T10:52:00
970,1316,1484,2022-05-05T10:53:00
969,1304,1096,2022-05-05T10:54:00
1077,1169,1315,2022-05-05T10:55:00
1127,1369,1202,2022-05-05T10:56:00
997,1419,1047,2022-05-05T10:57:00
1025,1401,1126,2022-05-05T10:58:00
1098,1265,1294,2022-05-05T10:59:00
1038,1405,1251,2022-05-05T11:00:00
1127,1138,1254,2022-05-05T11:01:00
1070,1163,1397,2022-05-05T11:02:00
1039,1256,974,2022-05-05T11:03:00
1022,1410,1410,2022-05-05T11:04:00
1275,1392,1328,2022-05-05T11:05:00
1054,1471,1143,2022-05-05T11:06:00
